  0.35917,  1.00000,299.13759,305.11887,367.74504,293.54019,  0.84890,  1.40173,  0.25233, -0.66266,  0.00054,  0.07262,  0.00000,  0.00000,  0.02000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.36955,  1.00000,299.13759,305.11887,368.56175,291.80993,  0.85391,  1.38859,  0.25066, -0.65684, -0.08355,  0.29130,  0.00000,  0.00000,  0.04000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.37929,  1.00000,299.13759,305.11887,369.36885,290.12191,  0.85886,  1.37566,  0.24725, -0.64653, -0.17051,  0.51567,  0.00000,  0.00000,  0.06000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.38919,  1.00000,299.13759,305.11887,370.16035,288.48732,  0.86370,  1.36303,  0.24205, -0.63161, -0.26034,  0.74575,  0.00000,  0.00000,  0.08000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.39897,  1.00000,299.13759,305.11887,370.92999,286.91724,  0.86840,  1.35079,  0.23499, -0.61198, -0.35296,  0.98146,  0.00000,  0.00000,  0.10000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.41146,  1.00000,299.13759,305.11887,371.67137,285.42264,  0.87292,  1.33904,  0.22602, -0.58753, -0.44825,  1.22262,  0.00000,  0.00000,  0.12000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.42107,  1.00000,299.13759,305.11887,372.37786,284.01437,  0.87722,  1.32788,  0.21510, -0.55815, -0.54603,  1.46889,  0.00000,  0.00000,  0.14000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.43084,  1.00000,299.13759,305.11887,373.04269,282.70320,  0.88126,  1.31740,  0.20218, -0.52375, -0.64605,  1.71981,  0.00000,  0.00000,  0.16000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.44067,  1.00000,299.13759,305.11887,373.65897,281.49981,  0.88501,  1.30772,  0.18722, -0.48426, -0.74798,  1.97477,  0.00000,  0.00000,  0.18000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.45037,  1.00000,299.13759,305.11887,374.21969,280.41483,  0.88841,  1.29893,  0.17019, -0.43960, -0.85144,  2.23298,  0.00000,  0.00000,  0.20000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.46007,  1.00000,299.13759,305.11887,374.71778,279.45886,  0.89143,  1.29113,  0.15107, -0.38973, -0.95595,  2.49351,  0.00000,  0.00000,  0.22000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.47003,  1.00000,299.13759,305.11887,375.14616,278.64252,  0.89403,  1.28444,  0.12985, -0.33462, -1.06096,  2.75525,  0.00000,  0.00000,  0.24000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.48299,  1.00000,299.13759,305.11887,375.49777,277.97645,  0.89616,  1.27895,  0.10654, -0.27429, -1.16584,  3.01693,  0.00000,  0.00000,  0.26000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.49337,  1.00000,299.13759,305.11887,375.76564,277.47141,  0.89778,  1.27478,  0.08114, -0.20874, -1.26990,  3.27712,  0.00000,  0.00000,  0.28000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.50635,  1.00000,299.13759,305.11887,375.94293,277.13826,  0.89886,  1.27202,  0.05369, -0.13806, -1.37237,  3.53426,  0.00000,  0.00000,  0.30000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.51654,  1.00000,299.13759,305.11887,376.02302,276.98810,  0.89934,  1.27077,  0.02424, -0.06233, -1.47241,  3.78666,  0.00000,  0.00000,  0.32000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.52981,  1.00000,299.13759,305.11887,375.99955,277.03223,  0.89920,  1.27114, -0.00714,  0.01832, -1.56915,  4.03250,  0.00000,  0.00000,  0.34000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.53980,  1.00000,299.13759,305.11887,375.86649,277.28227,  0.89839,  1.27321, -0.04037,  0.10372, -1.66165,  4.26993,  0.00000,  0.00000,  0.36000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.55323,  1.00000,299.13759,305.11887,375.61824,277.75019,  0.89689,  1.27709, -0.07535,  0.19366, -1.74899,  4.49704,  0.00000,  0.00000,  0.38000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.56337,  1.00000,299.13759,305.11887,375.24968,278.44835,  0.89465,  1.28284, -0.11196,  0.28790, -1.83019,  4.71194,  0.00000,  0.00000,  0.40000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.57437,  1.00000,299.13759,305.11887,374.75627,279.38956,  0.89165,  1.29057, -0.15004,  0.38616, -1.90432,  4.91279,  0.00000,  0.00000,  0.42000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.58753,  1.00000,299.13759,305.11887,374.13411,280.58710,  0.88786,  1.30033, -0.18945,  0.48812, -1.97046,  5.09784,  0.00000,  0.00000,  0.44000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.59750,  1.00000,299.13759,305.11887,373.38002,282.05473,  0.88326,  1.31220, -0.23001,  0.59343, -2.02775,  5.26552,  0.00000,  0.00000,  0.46000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.60808,  1.00000,299.13759,305.11887,372.49161,283.80673,  0.87783,  1.32623, -0.27151,  0.70172, -2.07540,  5.41447,  0.00000,  0.00000,  0.48000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.61845,  1.00000,299.13759,305.11887,371.46738,285.85789,  0.87155,  1.34248, -0.31377,  0.81259, -2.11272,  5.54359,  0.00000,  0.00000,  0.50000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.62867,  1.00000,299.13759,305.11887,370.30674,288.22344,  0.86442,  1.36100, -0.35655,  0.92563, -2.13913,  5.65207,  0.00000,  0.00000,  0.52000,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,        0
  0.64184,  1.00000,299.13759,305.11887,369.06542,290.80270,  0.85677,  1.38091, -0.38249,  0.99579, -1.29705,  3.50805,  0.00000,  0.00000,  0.34000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.65182,  1.00000,299.13759,305.11887,367.79633,293.49330,  0.84892,  1.40140, -0.39229,  1.02449, -0.48967,  1.43484,  0.00000,  0.00000,  0.16000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.66176,  1.00000,299.13759,305.11887,366.54392,296.20288,  0.84116,  1.42175, -0.38838,  1.01764,  0.19544, -0.34224,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.67154,  1.00000,299.13759,305.11887,365.30813,298.93092,  0.83347,  1.44197, -0.38453,  1.01096,  0.19258, -0.33391,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.68143,  1.00000,299.13759,305.11887,364.08891,301.67694,  0.82585,  1.46206, -0.38073,  1.00445,  0.18981, -0.32578,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.69124,  1.00000,299.13759,305.11887,362.88621,304.44047,  0.81831,  1.48202, -0.37699,  0.99809,  0.18713, -0.31785,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.70421,  1.00000,299.13759,305.11887,361.69997,307.22105,  0.81085,  1.50186, -0.37330,  0.99189,  0.18455, -0.31011,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.71732,  1.00000,299.13759,305.11887,360.53017,310.01827,  0.80345,  1.52158, -0.36965,  0.98584,  0.18206, -0.30257,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.73034,  1.00000,299.13759,305.11887,359.37675,312.83172,  0.79613,  1.54118, -0.36606,  0.97993,  0.17966, -0.29520,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.74053,  1.00000,299.13759,305.11887,358.23970,315.66100,  0.78888,  1.56066, -0.36251,  0.97417,  0.17735, -0.28802,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.75361,  1.00000,299.13759,305.11887,357.11899,318.50574,  0.78170,  1.58003, -0.35901,  0.96855,  0.17512, -0.28102,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.76351,  1.00000,299.13759,305.11887,356.01461,321.36559,  0.77459,  1.59929, -0.35555,  0.96307,  0.17298, -0.27418,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.77648,  2.00000,434.57565,245.98222,354.92653,324.24020,  0.76755,  1.61845, -0.35213,  0.95772,  0.17092, -0.26752,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.78642,  2.00000,434.57565,245.98222,353.85476,327.12924,  0.76057,  1.63750, -0.34876,  0.95250,  0.16894, -0.26102,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.79630,  2.00000,434.57565,245.98222,352.79929,330.03239,  0.75366,  1.65645, -0.34541,  0.94740,  0.16704, -0.25468,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.80634,  2.00000,434.57565,245.98222,351.76014,332.94936,  0.74682,  1.67529, -0.34211,  0.94243,  0.16521, -0.24849,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.81940,  2.00000,434.57565,245.98222,350.73731,335.87986,  0.74004,  1.69405, -0.33884,  0.93759,  0.16346, -0.24245,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.82934,  2.00000,434.57565,245.98222,349.73083,338.82360,  0.73333,  1.71270, -0.33561,  0.93285,  0.16178, -0.23656,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.83925,  2.00000,434.57565,245.98222,348.74071,341.78032,  0.72668,  1.73127, -0.33240,  0.92824,  0.16016, -0.23080,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.84899,  2.00000,434.57565,245.98222,347.76701,344.74975,  0.72010,  1.74974, -0.32923,  0.92373,  0.15862, -0.22519,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.85881,  2.00000,434.57565,245.98222,346.80975,347.73166,  0.71358,  1.76813, -0.32609,  0.91934,  0.15714, -0.21971,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.86851,  2.00000,434.57565,245.98222,345.86898,350.72580,  0.70712,  1.78643, -0.32297,  0.91505,  0.15573, -0.21435,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.87824,  2.00000,434.57565,245.98222,344.94476,353.73194,  0.70072,  1.80465, -0.31989,  0.91087,  0.15437, -0.20913,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.89115,  2.00000,434.57565,245.98222,344.03714,356.74985,  0.69438,  1.82278, -0.31682,  0.90679,  0.15308, -0.20402,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.90373,  2.00000,434.57565,245.98222,343.14619,359.77933,  0.68811,  1.84084, -0.31379,  0.90281,  0.15184, -0.19903,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,        0
  0.91400,  2.00000,434.57565,245.98222,342.27525,362.80866,  0.68192,  1.85875, -0.30960,  0.89554,  0.20921, -0.36353,  0.00000,  0.00000,  0.00000,  0.02000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.92433,  2.00000,434.57565,245.98222,341.42736,365.82606,  0.67583,  1.87645, -0.30432,  0.88506,  0.26390, -0.52386,  0.00000,  0.00000,  0.00000,  0.04000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.93728,  2.00000,434.57565,245.98222,340.60532,368.81973,  0.66987,  1.89388, -0.29800,  0.87146,  0.31600, -0.68034,  0.00000,  0.00000,  0.00000,  0.06000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.94718,  2.00000,434.57565,245.98222,339.81166,371.77779,  0.66406,  1.91098, -0.29069,  0.85479,  0.36566, -0.83327,  0.00000,  0.00000,  0.00000,  0.08000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.95970,  2.00000,434.57565,245.98222,339.04863,374.68834,  0.65841,  1.92768, -0.28243,  0.83513,  0.41301, -0.98298,  0.00000,  0.00000,  0.00000,  0.10000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.96968,  2.00000,434.57565,245.98222,338.31828,377.53942,  0.65294,  1.94393, -0.27327,  0.81253,  0.45819, -1.12979,  0.00000,  0.00000,  0.00000,  0.12000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.97947,  2.00000,434.57565,245.98222,337.62239,380.31908,  0.64768,  1.95967, -0.26324,  0.78705,  0.50139, -1.27404,  0.00000,  0.00000,  0.00000,  0.14000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.98940,  2.00000,434.57565,245.98222,336.96255,383.01532,  0.64263,  1.97485, -0.25238,  0.75873,  0.54277, -1.41605,  0.00000,  0.00000,  0.00000,  0.16000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  0.99928,  2.00000,434.57565,245.98222,336.34014,385.61615,  0.63782,  1.98940, -0.24073,  0.72761,  0.58253, -1.55617,  0.00000,  0.00000,  0.00000,  0.18000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.00929,  2.00000,434.57565,245.98222,335.75635,388.10954,  0.63325,  2.00327, -0.22832,  0.69372,  0.62086, -1.69470,  0.00000,  0.00000,  0.00000,  0.20000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.02232,  2.00000,434.57565,245.98222,335.21222,390.48350,  0.62895,  2.01641, -0.21516,  0.65708,  0.65798, -1.83199,  0.00000,  0.00000,  0.00000,  0.22000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.03242,  2.00000,434.57565,245.98222,334.70868,392.72601,  0.62492,  2.02877, -0.20127,  0.61771,  0.69411, -1.96834,  0.00000,  0.00000,  0.00000,  0.24000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.04544,  2.00000,434.57565,245.98222,334.24650,394.82510,  0.62119,  2.04028, -0.18668,  0.57563,  0.72949, -2.10406,  0.00000,  0.00000,  0.00000,  0.26000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.05646,  2.00000,434.57565,245.98222,333.82642,396.76878,  0.61776,  2.05090, -0.17140,  0.53084,  0.76437, -2.23949,  0.00000,  0.00000,  0.00000,  0.28000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.06749,  2.00000,434.57565,245.98222,333.44913,398.54512,  0.61465,  2.06056, -0.15542,  0.48334,  0.79901, -2.37491,  0.00000,  0.00000,  0.00000,  0.30000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.07730,  2.00000,434.57565,245.98222,333.11528,400.14222,  0.61188,  2.06923, -0.13874,  0.43313,  0.83368, -2.51065,  0.00000,  0.00000,  0.00000,  0.32000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.08794,  2.00000,434.57565,245.98222,332.82560,401.54820,  0.60945,  2.07683, -0.12137,  0.38019,  0.86868, -2.64703,  0.00000,  0.00000,  0.00000,  0.34000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.09814,  2.00000,434.57565,245.98222,332.58086,402.75126,  0.60738,  2.08332, -0.10328,  0.32450,  0.90430, -2.78436,  0.00000,  0.00000,  0.00000,  0.36000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.10899,  2.00000,434.57565,245.98222,332.38196,403.73964,  0.60569,  2.08864, -0.08447,  0.26604,  0.94088, -2.92299,  0.00000,  0.00000,  0.00000,  0.38000,  0.00000,  0.00000,  0.00000,  0.20000,        0
  1.11923,  2.00000,434.57565,245.98222,332.23644,404.50443,  0.60435,  2.09277, -0.06728,  0.20622,  0.85937, -2.99087,  0.00000,  0.03000,  0.00000,  0.40000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.13278,  2.00000,434.57565,245.98222,332.15208,405.03676,  0.60331,  2.09567, -0.05170,  0.14500,  0.77896, -3.06133,  0.00000,  0.06000,  0.00000,  0.42000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.14589,  2.00000,434.57565,245.98222,332.13694,405.32780,  0.60256,  2.09731, -0.03769,  0.08231,  0.70032, -3.13442,  0.00000,  0.09000,  0.00000,  0.44000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.15593,  2.00000,434.57565,245.98222,332.19948,405.36887,  0.60206,  2.09767, -0.02521,  0.01810,  0.62416, -3.21027,  0.00000,  0.12000,  0.00000,  0.46000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.16591,  2.00000,434.57565,245.98222,332.34864,405.15145,  0.60177,  2.09672, -0.01419, -0.04768,  0.55122, -3.28904,  0.00000,  0.15000,  0.00000,  0.48000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.17565,  2.00000,434.57565,245.98222,332.59393,404.66728,  0.60168,  2.09442, -0.00454, -0.11510,  0.48228, -3.37092,  0.00000,  0.18000,  0.00000,  0.50000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.18569,  2.00000,434.57565,245.98222,332.94549,403.90837,  0.60176,  2.09073,  0.00382, -0.18422,  0.41817, -3.45618,  0.00000,  0.21000,  0.00000,  0.52000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.19589,  2.00000,434.57565,245.98222,333.41426,402.86714,  0.60198,  2.08563,  0.01102, -0.25512,  0.35974, -3.54513,  0.00000,  0.24000,  0.00000,  0.54000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.20596,  2.00000,434.57565,245.98222,334.01197,401.53648,  0.60232,  2.07907,  0.01718, -0.32789,  0.30789, -3.63816,  0.00000,  0.27000,  0.00000,  0.56000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.21577,  2.00000,434.57565,245.98222,334.75132,399.90978,  0.60277,  2.07102,  0.02245, -0.40260,  0.26352, -3.73571,  0.00000,  0.30000,  0.00000,  0.58000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.22584,  2.00000,434.57565,245.98222,335.64598,397.98111,  0.60331,  2.06143,  0.02700, -0.47937,  0.22757, -3.83834,  0.00000,  0.33000,  0.00000,  0.60000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.23558,  2.00000,434.57565,245.98222,336.71072,395.74527,  0.60393,  2.05027,  0.03102, -0.55830,  0.20101, -3.94665,  0.00000,  0.36000,  0.00000,  0.62000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.24537,  2.00000,434.57565,245.98222,337.96144,393.19790,  0.60463,  2.03748,  0.03471, -0.63953,  0.18480, -4.06138,  0.00000,  0.39000,  0.00000,  0.64000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.25516,  2.00000,434.57565,245.98222,339.41525,390.33562,  0.60539,  2.02301,  0.03831, -0.72320,  0.17993, -4.18334,  0.00000,  0.42000,  0.00000,  0.66000,  0.00000,  0.30000,  0.00000,  0.20000,        0
  1.26859,  2.00000,434.57565,245.98222,341.09046,387.15615,  0.60623,  2.00682,  0.04206, -0.80947,  0.18741, -4.31351,  0.00000,  0.45000,  0.00000,  0.68000,  0.00000,  0.30000,  0.00000,  0.20000,        0
